lat,lon,name,type
-37.82097678869638,144.92581314868238,Sign - Public Transport 1 Panel Bus Stop Type 3,Bus
-37.79671748189266,144.94652849185758,Sign - Public Transport 1 Panel Bus Stop Type 8,Bus
-37.84536002766068,144.982312412603,Sign - Public Transport 1 Panel Bus Stop Type 8,Bus
-37.80136463912211,144.91440645303163,Sign - Public Transport 1 Panel Bus Stop Type 3,Bus
-37.79898487483806,144.96733940321965,Sign - Public Transport 1 Panel Bus Stop Type 3,Bus
-37.779366174108,144.9599419065271,Sign - Public Transport 1 Panel Bus Stop Type 8,Bus
-37.79582851441957,144.941312486521,Sign - Public Transport 1 Panel Bus Stop Type 12,Bus
-37.83302599574912,144.97445042981525,Sign - Public Transport 1 Panel Bus Stop Type 8,Bus
-37.794951472118605,144.9469434142297,Sign - Public Transport 1 Panel Bus Stop Type 8,Bus
-37.82467809093513,144.90658328970764,Sign - Public Transport 1 Panel Bus Stop Type 3,Bus
-37.80516590907756,144.9660313973566,Sign - Public Transport 1 Panel Bus Stop Type 3,Bus
-37.82089888130361,144.92152824708276,Sign - Public Transport 1 Panel Bus Stop Type 3,Bus
-37.818314889062094,144.956839508202,Sign - Public Transport 1 Panel Bus Stop Type 8,Bus
-37.8390754,144.9921843,Stop 127: South Yarra Station,Tram
-37.8390304,144.9920683,Stop 127: South Yarra Station,Tram
-37.8400456,144.9585824,Stop 128: Albert Park,Tram
-37.8404168,144.9587917,Stop 128: Albert Park,Tram
-37.8332123,144.9435488,Stop 127: North Port,Tram
-37.8335127,144.9431223,Stop 127: North Port,Tram
-37.8233457,144.9561895,Stop 124A: Casino/MCEC,Tram
-37.8233745,144.9560854,Stop 124A: Casino/MCEC,Tram
-37.7992479,144.9642336,Stop 1: Melbourne University,Tram
-37.7987765,144.9642063,Stop 1: Melbourne University,Tram
-37.813984,144.9630639,Stop 3: Bourke Street Mall,Tram
-37.7671755,144.9802957,Stop 23: Blyth Street,Tram
-37.8056752,144.9735371,Stop 11: Melbourne Museum,Tram
-37.8062646,144.9735161,Stop 11: Melbourne Museum,Tram
-37.7682201,144.9722766,Stop 124: Victoria Street,Tram
-37.7700673,144.9797619,Stop 22: Albert Street,Tram
-37.7704857,144.9797316,Stop 22: Albert Street,Tram
-37.7740101,144.9790964,Stop 21: Glenlyon Road,Tram
-37.773272,144.9792609,Stop 21: Glenlyon Road,Tram
-37.7766342,144.9786463,Stop 20: Miller Street,Tram
-37.7769244,144.9786371,Stop 20: Miller Street,Tram
-37.7983657,144.9748576,Stop 13: Johnston Street,Tram
-37.7975829,144.974903,Stop 13: Johnston Street,Tram
-37.7768297,144.9495014,Stop 28: Park Street,Tram
-37.7770154,144.9497059,Stop 28: Park Street,Tram
-37.7880784,144.9406548,Stop 22: Flemington Bridge Station,Tram
-37.7387241,144.8959382,Stop 51: Bradshaw Street,Tram
-37.7386352,144.895792,Stop 51: Bradshaw Street,Tram
-37.8261813,144.9605893,Stop 116: City Road,Tram
-37.8263988,144.9608542,Stop 116: City Road,Tram
-37.8216814,144.9612871,Stop 115: Casino and Southbank,Tram
-37.8240809,144.9672221,Stop 17: Sturt Street,Tram
-37.8256555,144.9566486,Stop 125: Clarendon Street Junction,Tram
-37.8389559,144.9633409,Stop 130: Albert Road,Tram
-37.8513046,144.959226,Stop 137: Harold Street,Tram
-37.8354361,144.9750754,Stop 22: Toorak Road,Tram
-37.7970718,144.9664716,Stop 112: Lygon Street,Tram
-37.7970809,144.967042,Stop 112: Lygon Street,Tram
-37.8155346,144.9662721,Stop 6: Town Hall,Tram
-37.8053945,144.9560523,Stop 10: Victoria Street,Tram
-37.8056727,144.956039,Stop 10: Victoria Street,Tram
-37.8182424,144.9647133,"Stop 4: Flinders Street Station, Elizabeth Street",Tram
-37.8184098,144.964255,"Stop 4: Flinders Street Station, Elizabeth Street",Tram
-37.8134217,144.9735526,Stop 8: Spring Street,Tram
-37.7998582,144.9552578,Stop 14: Royal Melbourne Hospital,Tram
-37.8000815,144.9555945,Stop 14: Royal Melbourne Hospital,Tram
-37.8207869,144.9420846,Stop D18: Victoria Harbour Docklands,Tram
-37.8208545,144.9420598,Stop D18: Victoria Harbour Docklands,Tram
-37.8452996,144.96163,Stop 129: Melbourne Sports and Aquatic Centre,Tram
-37.8454802,144.9617106,Stop 129: Melbourne Sports and Aquatic Centre,Tram
-37.8329028,144.955298,Stop 127: South Melbourne Market,Tram
-37.8333453,144.9555415,Stop 127: South Melbourne Market,Tram
-37.7809601,144.9506014,Stop 27: Royal Park Station,Tram
-37.7809029,144.9508855,Stop 27: Royal Park Station,Tram
-37.7795514,144.887737,Stop 53: Maribyrnong Secondary College,Tram
-37.7795578,144.8880269,Stop 53: Maribyrnong Secondary College,Tram
-37.7882781,144.9408608,Stop 22: Flemington Bridge Station,Tram
-37.782615,144.9491732,Stop 26: Melbourne Zoo,Tram
-37.7823947,144.9493083,Stop 26: Melbourne Zoo,Tram
-37.8014731,144.9742451,Stop 12: Moor Street,Tram
-37.8018825,144.9742621,Stop 12: Moor Street,Tram
-37.8435863,145.0298684,Stop 139: Glenferrie Road,Tram
-37.8436267,145.030221,Stop 139: Glenferrie Road,Tram
